Timestamp,Mode,Source,Destination,Duration (mins)
2025-03-23 20:03:19,TWO_WHEELER,Uppal Stadium,LB Nagar,19
2025-03-23 20:03:19,TWO_WHEELER,Uppal Stadium,CBS,24
2025-03-23 20:03:19,TWO_WHEELER,Uppal Stadium,JNTU Kukatpally,53
2025-03-23 20:03:19,TRANSIT,Uppal Stadium,Nanakramguda,110
2025-03-23 20:03:19,TRANSIT,Uppal Stadium,Ghatkesar ORR Toll,63
2025-03-23 20:03:19,TRANSIT,Uppal Stadium,Ameerpet,38
2025-03-23 20:03:19,TRANSIT,Uppal Stadium,Punjagutta,38
2025-03-23 20:03:19,TRANSIT,Uppal Stadium,LB Nagar,42
2025-03-23 20:03:19,TRANSIT,Uppal Stadium,JNTU Kukatpally,72
2025-03-23 20:03:19,TRANSIT,Uppal Stadium,CBS,43
2025-03-23 20:03:19,TRANSIT,Uppal Stadium,Khairatabad,52
2025-03-23 20:03:19,TRANSIT,Uppal Stadium,Nallagandla,101
2025-03-23 20:03:19,TRANSIT,Uppal Stadium,Parade Ground,25
2025-03-23 20:03:19,DRIVE,Uppal Stadium,Parade Ground,19
2025-03-23 20:03:19,DRIVE,Uppal Stadium,LB Nagar,21
2025-03-23 20:03:19,DRIVE,Uppal Stadium,Punjagutta,32
2025-03-23 20:03:19,DRIVE,Uppal Stadium,Ameerpet,38
2025-03-23 20:03:19,DRIVE,Uppal Stadium,Khairatabad,28
2025-03-23 20:03:19,DRIVE,Uppal Stadium,Ghatkesar ORR Toll,31
2025-03-23 20:03:19,DRIVE,Uppal Stadium,JNTU Kukatpally,53
2025-03-23 20:03:19,DRIVE,Uppal Stadium,Nanakramguda,64
2025-03-23 20:03:19,DRIVE,Uppal Stadium,CBS,25
2025-03-23 20:03:19,DRIVE,Uppal Stadium,Nallagandla,72
2025-03-23 20:04:20,TWO_WHEELER,Uppal Stadium,LB Nagar,19
2025-03-23 20:04:20,TWO_WHEELER,Uppal Stadium,Khairatabad,28
2025-03-23 20:04:20,TWO_WHEELER,Uppal Stadium,Ghatkesar ORR Toll,31
2025-03-23 20:04:20,TWO_WHEELER,Uppal Stadium,Ameerpet,38
2025-03-23 20:04:20,TWO_WHEELER,Uppal Stadium,JNTU Kukatpally,53
2025-03-23 20:04:20,TWO_WHEELER,Uppal Stadium,CBS,24
2025-03-23 20:04:20,TWO_WHEELER,Uppal Stadium,Nanakramguda,64
2025-03-23 20:04:20,TWO_WHEELER,Uppal Stadium,Parade Ground,19
2025-03-23 20:04:20,TWO_WHEELER,Uppal Stadium,Punjagutta,32
2025-03-23 20:04:20,TWO_WHEELER,Uppal Stadium,Nallagandla,71
2025-03-23 20:04:20,TRANSIT,Uppal Stadium,Ghatkesar ORR Toll,63
2025-03-23 20:04:20,TRANSIT,Uppal Stadium,Nanakramguda,110
2025-03-23 20:04:20,TRANSIT,Uppal Stadium,CBS,43
2025-03-23 20:04:20,TRANSIT,Uppal Stadium,Parade Ground,25
2025-03-23 20:04:20,TRANSIT,Uppal Stadium,LB Nagar,42
2025-03-23 20:04:20,TRANSIT,Uppal Stadium,Punjagutta,38
2025-03-23 20:04:20,TRANSIT,Uppal Stadium,JNTU Kukatpally,70
2025-03-23 20:04:20,TRANSIT,Uppal Stadium,Ameerpet,38
2025-03-23 20:04:20,TRANSIT,Uppal Stadium,Khairatabad,52
2025-03-23 20:04:20,TRANSIT,Uppal Stadium,Nallagandla,101
2025-03-23 20:04:20,DRIVE,Uppal Stadium,CBS,25
2025-03-23 20:04:20,DRIVE,Uppal Stadium,Parade Ground,19
2025-03-23 20:04:20,DRIVE,Uppal Stadium,Ameerpet,38
2025-03-23 20:04:20,DRIVE,Uppal Stadium,Ghatkesar ORR Toll,31
2025-03-23 20:04:20,DRIVE,Uppal Stadium,Khairatabad,28
2025-03-23 20:04:20,DRIVE,Uppal Stadium,LB Nagar,21
2025-03-23 20:04:20,DRIVE,Uppal Stadium,JNTU Kukatpally,53
2025-03-23 20:04:20,DRIVE,Uppal Stadium,Nanakramguda,64
2025-03-23 20:04:20,DRIVE,Uppal Stadium,Punjagutta,32
2025-03-23 20:04:20,DRIVE,Uppal Stadium,Nallagandla,72
2025-03-23 20:05:21,TWO_WHEELER,Uppal Stadium,JNTU Kukatpally,53
2025-03-23 20:05:21,TWO_WHEELER,Uppal Stadium,LB Nagar,19
2025-03-23 20:05:21,TWO_WHEELER,Uppal Stadium,Khairatabad,28
2025-03-23 20:05:21,TWO_WHEELER,Uppal Stadium,Punjagutta,32
2025-03-23 20:05:21,TWO_WHEELER,Uppal Stadium,Nanakramguda,64
2025-03-23 20:05:21,TWO_WHEELER,Uppal Stadium,CBS,24
2025-03-23 20:05:21,TWO_WHEELER,Uppal Stadium,Parade Ground,19
2025-03-23 20:05:21,TWO_WHEELER,Uppal Stadium,Ghatkesar ORR Toll,31
2025-03-23 20:05:21,TWO_WHEELER,Uppal Stadium,Ameerpet,38
2025-03-23 20:05:21,TWO_WHEELER,Uppal Stadium,Nallagandla,71
2025-03-23 20:05:21,TRANSIT,Uppal Stadium,Ghatkesar ORR Toll,63
2025-03-23 20:05:21,TRANSIT,Uppal Stadium,LB Nagar,42
2025-03-23 20:05:21,TRANSIT,Uppal Stadium,Ameerpet,38
2025-03-23 20:05:21,TRANSIT,Uppal Stadium,Parade Ground,25
2025-03-23 20:05:21,TRANSIT,Uppal Stadium,Punjagutta,38
2025-03-23 20:05:21,TRANSIT,Uppal Stadium,Nanakramguda,110
2025-03-23 20:05:21,TRANSIT,Uppal Stadium,JNTU Kukatpally,70
2025-03-23 20:05:21,TRANSIT,Uppal Stadium,CBS,43
2025-03-23 20:05:21,TRANSIT,Uppal Stadium,Khairatabad,52
2025-03-23 20:05:21,TRANSIT,Uppal Stadium,Nallagandla,101
2025-03-23 20:05:21,DRIVE,Uppal Stadium,Parade Ground,19
2025-03-23 20:05:21,DRIVE,Uppal Stadium,CBS,25
2025-03-23 20:05:21,DRIVE,Uppal Stadium,Nanakramguda,64
2025-03-23 20:05:21,DRIVE,Uppal Stadium,JNTU Kukatpally,53
2025-03-23 20:05:21,DRIVE,Uppal Stadium,Ghatkesar ORR Toll,31
2025-03-23 20:05:21,DRIVE,Uppal Stadium,Khairatabad,28
2025-03-23 20:05:21,DRIVE,Uppal Stadium,LB Nagar,21
2025-03-23 20:05:21,DRIVE,Uppal Stadium,Punjagutta,32
2025-03-23 20:05:21,DRIVE,Uppal Stadium,Ameerpet,38
2025-03-23 20:05:21,DRIVE,Uppal Stadium,Nallagandla,72
2025-03-23 20:06:23,TWO_WHEELER,Uppal Stadium,LB Nagar,19
2025-03-23 20:06:23,TWO_WHEELER,Uppal Stadium,Ghatkesar ORR Toll,31
2025-03-23 20:06:23,TWO_WHEELER,Uppal Stadium,Ameerpet,38
2025-03-23 20:06:23,TWO_WHEELER,Uppal Stadium,Nanakramguda,64
2025-03-23 20:06:23,TWO_WHEELER,Uppal Stadium,Parade Ground,19
2025-03-23 20:06:23,TWO_WHEELER,Uppal Stadium,Punjagutta,32
2025-03-23 20:06:23,TWO_WHEELER,Uppal Stadium,Khairatabad,28
2025-03-23 20:06:23,TWO_WHEELER,Uppal Stadium,CBS,24
2025-03-23 20:06:23,TWO_WHEELER,Uppal Stadium,JNTU Kukatpally,53
2025-03-23 20:06:23,TWO_WHEELER,Uppal Stadium,Nallagandla,71
2025-03-23 20:06:23,TRANSIT,Uppal Stadium,Ghatkesar ORR Toll,63
2025-03-23 20:06:23,TRANSIT,Uppal Stadium,Parade Ground,25
2025-03-23 20:06:23,TRANSIT,Uppal Stadium,Ameerpet,38
2025-03-23 20:06:23,TRANSIT,Uppal Stadium,Punjagutta,38
2025-03-23 20:06:23,TRANSIT,Uppal Stadium,Nanakramguda,110
2025-03-23 20:06:23,TRANSIT,Uppal Stadium,Khairatabad,52
2025-03-23 20:06:23,TRANSIT,Uppal Stadium,LB Nagar,42
2025-03-23 20:06:23,TRANSIT,Uppal Stadium,CBS,48
2025-03-23 20:06:23,TRANSIT,Uppal Stadium,JNTU Kukatpally,70
2025-03-23 20:06:23,TRANSIT,Uppal Stadium,Nallagandla,101
2025-03-23 20:06:23,DRIVE,Uppal Stadium,Parade Ground,19
2025-03-23 20:06:23,DRIVE,Uppal Stadium,Khairatabad,28
2025-03-23 20:06:23,DRIVE,Uppal Stadium,Punjagutta,32
2025-03-23 20:06:23,DRIVE,Uppal Stadium,Nallagandla,72
2025-03-23 20:06:23,DRIVE,Uppal Stadium,JNTU Kukatpally,53
2025-03-23 20:06:23,DRIVE,Uppal Stadium,LB Nagar,21
2025-03-23 20:06:23,DRIVE,Uppal Stadium,CBS,25
2025-03-23 20:06:23,DRIVE,Uppal Stadium,Ameerpet,38
2025-03-23 20:06:23,DRIVE,Uppal Stadium,Nanakramguda,64
2025-03-23 20:06:23,DRIVE,Uppal Stadium,Ghatkesar ORR Toll,31
2025-03-23 20:07:24,TWO_WHEELER,Uppal Stadium,CBS,24
2025-03-23 20:07:24,TWO_WHEELER,Uppal Stadium,LB Nagar,19
2025-03-23 20:07:24,TWO_WHEELER,Uppal Stadium,Khairatabad,28
2025-03-23 20:07:24,TWO_WHEELER,Uppal Stadium,Ameerpet,38
2025-03-23 20:07:24,TWO_WHEELER,Uppal Stadium,JNTU Kukatpally,53
2025-03-23 20:07:24,TWO_WHEELER,Uppal Stadium,Nanakramguda,64
2025-03-23 20:07:24,TWO_WHEELER,Uppal Stadium,Parade Ground,19
2025-03-23 20:07:24,TWO_WHEELER,Uppal Stadium,Ghatkesar ORR Toll,31
2025-03-23 20:07:24,TWO_WHEELER,Uppal Stadium,Punjagutta,32
2025-03-23 20:07:24,TWO_WHEELER,Uppal Stadium,Nallagandla,71
2025-03-23 20:07:24,TRANSIT,Uppal Stadium,Ghatkesar ORR Toll,63
2025-03-23 20:07:24,TRANSIT,Uppal Stadium,Punjagutta,38
2025-03-23 20:07:24,TRANSIT,Uppal Stadium,Nanakramguda,110
2025-03-23 20:07:24,TRANSIT,Uppal Stadium,Ameerpet,38
2025-03-23 20:07:24,TRANSIT,Uppal Stadium,LB Nagar,42
2025-03-23 20:07:24,TRANSIT,Uppal Stadium,Nallagandla,101
2025-03-23 20:07:24,TRANSIT,Uppal Stadium,Parade Ground,25
2025-03-23 20:07:24,TRANSIT,Uppal Stadium,CBS,43
2025-03-23 20:07:24,TRANSIT,Uppal Stadium,Khairatabad,52
2025-03-23 20:07:24,TRANSIT,Uppal Stadium,JNTU Kukatpally,70
2025-03-23 20:07:24,DRIVE,Uppal Stadium,Parade Ground,19
2025-03-23 20:07:24,DRIVE,Uppal Stadium,LB Nagar,21
2025-03-23 20:07:24,DRIVE,Uppal Stadium,Khairatabad,28
2025-03-23 20:07:24,DRIVE,Uppal Stadium,Ameerpet,38
2025-03-23 20:07:24,DRIVE,Uppal Stadium,Nanakramguda,64
2025-03-23 20:07:24,DRIVE,Uppal Stadium,Nallagandla,72
2025-03-23 20:07:24,DRIVE,Uppal Stadium,Ghatkesar ORR Toll,31
2025-03-23 20:07:24,DRIVE,Uppal Stadium,Punjagutta,32
2025-03-23 20:07:24,DRIVE,Uppal Stadium,CBS,25
2025-03-23 20:07:24,DRIVE,Uppal Stadium,JNTU Kukatpally,53
2025-03-23 20:08:25,TWO_WHEELER,Uppal Stadium,Khairatabad,28
2025-03-23 20:08:25,TWO_WHEELER,Uppal Stadium,Ameerpet,38
2025-03-23 20:08:25,TWO_WHEELER,Uppal Stadium,LB Nagar,19
2025-03-23 20:08:25,TWO_WHEELER,Uppal Stadium,CBS,24
2025-03-23 20:08:25,TWO_WHEELER,Uppal Stadium,Punjagutta,32
2025-03-23 20:08:25,TWO_WHEELER,Uppal Stadium,Nanakramguda,64
2025-03-23 20:08:25,TWO_WHEELER,Uppal Stadium,Parade Ground,19
2025-03-23 20:08:25,TWO_WHEELER,Uppal Stadium,Ghatkesar ORR Toll,31
2025-03-23 20:08:25,TWO_WHEELER,Uppal Stadium,JNTU Kukatpally,53
2025-03-23 20:08:25,TWO_WHEELER,Uppal Stadium,Nallagandla,71
2025-03-23 20:08:25,TRANSIT,Uppal Stadium,Ghatkesar ORR Toll,63
2025-03-23 20:08:25,TRANSIT,Uppal Stadium,CBS,43
2025-03-23 20:08:25,TRANSIT,Uppal Stadium,Parade Ground,25
2025-03-23 20:08:25,TRANSIT,Uppal Stadium,Nanakramguda,114
2025-03-23 20:08:25,TRANSIT,Uppal Stadium,JNTU Kukatpally,71
2025-03-23 20:08:25,TRANSIT,Uppal Stadium,Punjagutta,38
2025-03-23 20:08:25,TRANSIT,Uppal Stadium,Khairatabad,52
2025-03-23 20:08:25,TRANSIT,Uppal Stadium,Ameerpet,38
2025-03-23 20:08:25,TRANSIT,Uppal Stadium,LB Nagar,42
2025-03-23 20:08:25,TRANSIT,Uppal Stadium,Nallagandla,101
2025-03-23 20:08:25,DRIVE,Uppal Stadium,Parade Ground,19
2025-03-23 20:08:25,DRIVE,Uppal Stadium,Ghatkesar ORR Toll,31
2025-03-23 20:08:25,DRIVE,Uppal Stadium,Ameerpet,38
2025-03-23 20:08:25,DRIVE,Uppal Stadium,Nanakramguda,64
2025-03-23 20:08:25,DRIVE,Uppal Stadium,CBS,25
2025-03-23 20:08:25,DRIVE,Uppal Stadium,LB Nagar,21
2025-03-23 20:08:25,DRIVE,Uppal Stadium,Punjagutta,32
2025-03-23 20:08:25,DRIVE,Uppal Stadium,Khairatabad,28
2025-03-23 20:08:25,DRIVE,Uppal Stadium,JNTU Kukatpally,53
2025-03-23 20:08:25,DRIVE,Uppal Stadium,Nallagandla,72
2025-03-23 20:09:26,TWO_WHEELER,Uppal Stadium,CBS,24
2025-03-23 20:09:26,TWO_WHEELER,Uppal Stadium,Parade Ground,19
2025-03-23 20:09:26,TWO_WHEELER,Uppal Stadium,Ghatkesar ORR Toll,31
2025-03-23 20:09:26,TWO_WHEELER,Uppal Stadium,Punjagutta,32
2025-03-23 20:09:26,TWO_WHEELER,Uppal Stadium,JNTU Kukatpally,53
2025-03-23 20:09:26,TWO_WHEELER,Uppal Stadium,Nallagandla,71
2025-03-23 20:09:26,TWO_WHEELER,Uppal Stadium,Nanakramguda,64
2025-03-23 20:09:26,TWO_WHEELER,Uppal Stadium,LB Nagar,19
2025-03-23 20:09:26,TWO_WHEELER,Uppal Stadium,Khairatabad,28
2025-03-23 20:09:26,TWO_WHEELER,Uppal Stadium,Ameerpet,38
2025-03-23 20:09:26,TRANSIT,Uppal Stadium,Ghatkesar ORR Toll,63
2025-03-23 20:09:26,TRANSIT,Uppal Stadium,CBS,43
2025-03-23 20:09:26,TRANSIT,Uppal Stadium,Nanakramguda,114
2025-03-23 20:09:26,TRANSIT,Uppal Stadium,Punjagutta,38
2025-03-23 20:09:26,TRANSIT,Uppal Stadium,Ameerpet,38
2025-03-23 20:09:26,TRANSIT,Uppal Stadium,JNTU Kukatpally,71
2025-03-23 20:09:26,TRANSIT,Uppal Stadium,Parade Ground,25
2025-03-23 20:09:26,TRANSIT,Uppal Stadium,LB Nagar,42
2025-03-23 20:09:26,TRANSIT,Uppal Stadium,Khairatabad,52
2025-03-23 20:09:26,TRANSIT,Uppal Stadium,Nallagandla,101
2025-03-23 20:09:26,DRIVE,Uppal Stadium,Parade Ground,19
2025-03-23 20:09:26,DRIVE,Uppal Stadium,LB Nagar,21
2025-03-23 20:09:26,DRIVE,Uppal Stadium,Nanakramguda,64
2025-03-23 20:09:26,DRIVE,Uppal Stadium,JNTU Kukatpally,53
2025-03-23 20:09:26,DRIVE,Uppal Stadium,Khairatabad,28
2025-03-23 20:09:26,DRIVE,Uppal Stadium,CBS,25
2025-03-23 20:09:26,DRIVE,Uppal Stadium,Punjagutta,32
2025-03-23 20:09:26,DRIVE,Uppal Stadium,Ghatkesar ORR Toll,31
2025-03-23 20:09:26,DRIVE,Uppal Stadium,Ameerpet,38
2025-03-23 20:09:26,DRIVE,Uppal Stadium,Nallagandla,72
2025-03-23 20:10:28,TWO_WHEELER,Uppal Stadium,CBS,24
2025-03-23 20:10:28,TWO_WHEELER,Uppal Stadium,JNTU Kukatpally,53
2025-03-23 20:10:28,TWO_WHEELER,Uppal Stadium,Ghatkesar ORR Toll,31
2025-03-23 20:10:28,TWO_WHEELER,Uppal Stadium,Punjagutta,32
2025-03-23 20:10:28,TWO_WHEELER,Uppal Stadium,LB Nagar,19
2025-03-23 20:10:28,TWO_WHEELER,Uppal Stadium,Khairatabad,28
2025-03-23 20:10:28,TWO_WHEELER,Uppal Stadium,Nanakramguda,64
2025-03-23 20:10:28,TWO_WHEELER,Uppal Stadium,Nallagandla,71
2025-03-23 20:10:28,TWO_WHEELER,Uppal Stadium,Parade Ground,19
2025-03-23 20:10:28,TWO_WHEELER,Uppal Stadium,Ameerpet,38
2025-03-23 20:10:28,TRANSIT,Uppal Stadium,Nanakramguda,114
2025-03-23 20:10:28,TRANSIT,Uppal Stadium,Punjagutta,38
2025-03-23 20:10:28,TRANSIT,Uppal Stadium,Ghatkesar ORR Toll,63
2025-03-23 20:10:28,TRANSIT,Uppal Stadium,Parade Ground,25
2025-03-23 20:10:28,TRANSIT,Uppal Stadium,LB Nagar,42
2025-03-23 20:10:28,TRANSIT,Uppal Stadium,Ameerpet,38
2025-03-23 20:10:28,TRANSIT,Uppal Stadium,Khairatabad,52
2025-03-23 20:10:28,TRANSIT,Uppal Stadium,CBS,43
2025-03-23 20:10:28,TRANSIT,Uppal Stadium,JNTU Kukatpally,71
2025-03-23 20:10:28,TRANSIT,Uppal Stadium,Nallagandla,101
2025-03-23 20:10:28,DRIVE,Uppal Stadium,LB Nagar,21
2025-03-23 20:10:28,DRIVE,Uppal Stadium,CBS,25
2025-03-23 20:10:28,DRIVE,Uppal Stadium,Punjagutta,32
2025-03-23 20:10:28,DRIVE,Uppal Stadium,Parade Ground,19
2025-03-23 20:10:28,DRIVE,Uppal Stadium,Ghatkesar ORR Toll,31
2025-03-23 20:10:28,DRIVE,Uppal Stadium,Khairatabad,28
2025-03-23 20:10:28,DRIVE,Uppal Stadium,Ameerpet,38
2025-03-23 20:10:28,DRIVE,Uppal Stadium,Nanakramguda,64
2025-03-23 20:10:28,DRIVE,Uppal Stadium,Nallagandla,72
2025-03-23 20:10:28,DRIVE,Uppal Stadium,JNTU Kukatpally,53
2025-03-23 20:11:29,TWO_WHEELER,Uppal Stadium,LB Nagar,19
2025-03-23 20:11:29,TWO_WHEELER,Uppal Stadium,CBS,24
2025-03-23 20:11:29,TWO_WHEELER,Uppal Stadium,Ghatkesar ORR Toll,31
2025-03-23 20:11:29,TWO_WHEELER,Uppal Stadium,Khairatabad,28
2025-03-23 20:11:29,TWO_WHEELER,Uppal Stadium,Nanakramguda,64
2025-03-23 20:11:29,TWO_WHEELER,Uppal Stadium,Parade Ground,19
2025-03-23 20:11:29,TWO_WHEELER,Uppal Stadium,Punjagutta,32
2025-03-23 20:11:29,TWO_WHEELER,Uppal Stadium,JNTU Kukatpally,53
2025-03-23 20:11:29,TWO_WHEELER,Uppal Stadium,Ameerpet,38
2025-03-23 20:11:29,TWO_WHEELER,Uppal Stadium,Nallagandla,71
2025-03-23 20:11:29,TRANSIT,Uppal Stadium,Nanakramguda,114
2025-03-23 20:11:29,TRANSIT,Uppal Stadium,Ghatkesar ORR Toll,63
2025-03-23 20:11:29,TRANSIT,Uppal Stadium,LB Nagar,42
2025-03-23 20:11:29,TRANSIT,Uppal Stadium,Parade Ground,25
2025-03-23 20:11:29,TRANSIT,Uppal Stadium,Punjagutta,38
2025-03-23 20:11:29,TRANSIT,Uppal Stadium,CBS,43
2025-03-23 20:11:29,TRANSIT,Uppal Stadium,Ameerpet,38
2025-03-23 20:11:29,TRANSIT,Uppal Stadium,Nallagandla,101
2025-03-23 20:11:29,TRANSIT,Uppal Stadium,Khairatabad,52
2025-03-23 20:11:29,TRANSIT,Uppal Stadium,JNTU Kukatpally,71
2025-03-23 20:11:29,DRIVE,Uppal Stadium,LB Nagar,21
2025-03-23 20:11:29,DRIVE,Uppal Stadium,Ghatkesar ORR Toll,31
2025-03-23 20:11:29,DRIVE,Uppal Stadium,Punjagutta,32
2025-03-23 20:11:29,DRIVE,Uppal Stadium,Ameerpet,38
2025-03-23 20:11:29,DRIVE,Uppal Stadium,Nallagandla,72
2025-03-23 20:11:29,DRIVE,Uppal Stadium,Parade Ground,19
2025-03-23 20:11:29,DRIVE,Uppal Stadium,CBS,25
2025-03-23 20:11:29,DRIVE,Uppal Stadium,Khairatabad,28
2025-03-23 20:11:29,DRIVE,Uppal Stadium,JNTU Kukatpally,53
2025-03-23 20:11:29,DRIVE,Uppal Stadium,Nanakramguda,64
2025-03-23 20:12:30,TWO_WHEELER,Uppal Stadium,LB Nagar,19
2025-03-23 20:12:30,TWO_WHEELER,Uppal Stadium,Khairatabad,28
2025-03-23 20:12:30,TWO_WHEELER,Uppal Stadium,JNTU Kukatpally,53
2025-03-23 20:12:30,TWO_WHEELER,Uppal Stadium,Ameerpet,38
2025-03-23 20:12:30,TWO_WHEELER,Uppal Stadium,Ghatkesar ORR Toll,31
2025-03-23 20:12:30,TWO_WHEELER,Uppal Stadium,Nallagandla,71
2025-03-23 20:12:30,TWO_WHEELER,Uppal Stadium,Parade Ground,19
2025-03-23 20:12:30,TWO_WHEELER,Uppal Stadium,CBS,24
2025-03-23 20:12:30,TWO_WHEELER,Uppal Stadium,Punjagutta,32
2025-03-23 20:12:30,TWO_WHEELER,Uppal Stadium,Nanakramguda,64
2025-03-23 20:12:30,TRANSIT,Uppal Stadium,CBS,43
2025-03-23 20:12:30,TRANSIT,Uppal Stadium,Nanakramguda,114
2025-03-23 20:12:30,TRANSIT,Uppal Stadium,Ameerpet,39
2025-03-23 20:12:30,TRANSIT,Uppal Stadium,Ghatkesar ORR Toll,63
2025-03-23 20:12:30,TRANSIT,Uppal Stadium,Punjagutta,39
2025-03-23 20:12:30,TRANSIT,Uppal Stadium,LB Nagar,42
2025-03-23 20:12:30,TRANSIT,Uppal Stadium,Parade Ground,25
2025-03-23 20:12:30,TRANSIT,Uppal Stadium,JNTU Kukatpally,69
2025-03-23 20:12:30,TRANSIT,Uppal Stadium,Khairatabad,53
2025-03-23 20:12:30,TRANSIT,Uppal Stadium,Nallagandla,101
2025-03-23 20:12:30,DRIVE,Uppal Stadium,Parade Ground,19
2025-03-23 20:12:30,DRIVE,Uppal Stadium,Khairatabad,28
2025-03-23 20:12:30,DRIVE,Uppal Stadium,Ghatkesar ORR Toll,31
2025-03-23 20:12:30,DRIVE,Uppal Stadium,JNTU Kukatpally,53
2025-03-23 20:12:30,DRIVE,Uppal Stadium,Ameerpet,38
2025-03-23 20:12:30,DRIVE,Uppal Stadium,CBS,25
2025-03-23 20:12:30,DRIVE,Uppal Stadium,Nanakramguda,64
2025-03-23 20:12:30,DRIVE,Uppal Stadium,Punjagutta,32
2025-03-23 20:12:30,DRIVE,Uppal Stadium,LB Nagar,21
2025-03-23 20:12:30,DRIVE,Uppal Stadium,Nallagandla,72
2025-03-23 20:13:31,TWO_WHEELER,Uppal Stadium,JNTU Kukatpally,53
2025-03-23 20:13:31,TWO_WHEELER,Uppal Stadium,Nallagandla,71
2025-03-23 20:13:31,TWO_WHEELER,Uppal Stadium,Parade Ground,19
2025-03-23 20:13:31,TWO_WHEELER,Uppal Stadium,Khairatabad,28
2025-03-23 20:13:31,TWO_WHEELER,Uppal Stadium,Ghatkesar ORR Toll,31
2025-03-23 20:13:31,TWO_WHEELER,Uppal Stadium,LB Nagar,19
2025-03-23 20:13:31,TWO_WHEELER,Uppal Stadium,CBS,24
2025-03-23 20:13:31,TWO_WHEELER,Uppal Stadium,Ameerpet,38
2025-03-23 20:13:31,TWO_WHEELER,Uppal Stadium,Punjagutta,32
2025-03-23 20:13:31,TWO_WHEELER,Uppal Stadium,Nanakramguda,64
2025-03-23 20:13:31,TRANSIT,Uppal Stadium,Ghatkesar ORR Toll,63
2025-03-23 20:13:31,TRANSIT,Uppal Stadium,LB Nagar,42
2025-03-23 20:13:31,TRANSIT,Uppal Stadium,Punjagutta,39
2025-03-23 20:13:31,TRANSIT,Uppal Stadium,Ameerpet,39
2025-03-23 20:13:31,TRANSIT,Uppal Stadium,Nanakramguda,114
2025-03-23 20:13:31,TRANSIT,Uppal Stadium,JNTU Kukatpally,69
2025-03-23 20:13:31,TRANSIT,Uppal Stadium,Nallagandla,101
2025-03-23 20:13:31,TRANSIT,Uppal Stadium,Khairatabad,53
2025-03-23 20:13:31,TRANSIT,Uppal Stadium,CBS,43
2025-03-23 20:13:31,TRANSIT,Uppal Stadium,Parade Ground,25
2025-03-23 20:13:31,DRIVE,Uppal Stadium,LB Nagar,21
2025-03-23 20:13:31,DRIVE,Uppal Stadium,JNTU Kukatpally,53
2025-03-23 20:13:31,DRIVE,Uppal Stadium,CBS,25
2025-03-23 20:13:31,DRIVE,Uppal Stadium,Parade Ground,19
2025-03-23 20:13:31,DRIVE,Uppal Stadium,Ameerpet,38
2025-03-23 20:13:31,DRIVE,Uppal Stadium,Khairatabad,28
2025-03-23 20:13:31,DRIVE,Uppal Stadium,Ghatkesar ORR Toll,31
2025-03-23 20:13:31,DRIVE,Uppal Stadium,Punjagutta,32
2025-03-23 20:13:31,DRIVE,Uppal Stadium,Nanakramguda,64
2025-03-23 20:13:31,DRIVE,Uppal Stadium,Nallagandla,72
2025-03-23 20:14:33,TWO_WHEELER,Uppal Stadium,Khairatabad,28
2025-03-23 20:14:33,TWO_WHEELER,Uppal Stadium,Parade Ground,19
2025-03-23 20:14:33,TWO_WHEELER,Uppal Stadium,LB Nagar,19
2025-03-23 20:14:33,TWO_WHEELER,Uppal Stadium,CBS,24
2025-03-23 20:14:33,TWO_WHEELER,Uppal Stadium,Ghatkesar ORR Toll,31
2025-03-23 20:14:33,TWO_WHEELER,Uppal Stadium,JNTU Kukatpally,53
2025-03-23 20:14:33,TWO_WHEELER,Uppal Stadium,Nanakramguda,64
2025-03-23 20:14:33,TWO_WHEELER,Uppal Stadium,Ameerpet,38
2025-03-23 20:14:33,TWO_WHEELER,Uppal Stadium,Punjagutta,32
2025-03-23 20:14:33,TWO_WHEELER,Uppal Stadium,Nallagandla,71
2025-03-23 20:14:33,TRANSIT,Uppal Stadium,Ghatkesar ORR Toll,63
2025-03-23 20:14:33,TRANSIT,Uppal Stadium,CBS,43
2025-03-23 20:14:33,TRANSIT,Uppal Stadium,Nanakramguda,114
2025-03-23 20:14:33,TRANSIT,Uppal Stadium,Ameerpet,39
2025-03-23 20:14:33,TRANSIT,Uppal Stadium,Parade Ground,25
2025-03-23 20:14:33,TRANSIT,Uppal Stadium,LB Nagar,42
2025-03-23 20:14:33,TRANSIT,Uppal Stadium,Punjagutta,39
2025-03-23 20:14:33,TRANSIT,Uppal Stadium,Khairatabad,53
2025-03-23 20:14:33,TRANSIT,Uppal Stadium,Nallagandla,101
2025-03-23 20:14:33,TRANSIT,Uppal Stadium,JNTU Kukatpally,69
2025-03-23 20:14:33,DRIVE,Uppal Stadium,JNTU Kukatpally,53
2025-03-23 20:14:33,DRIVE,Uppal Stadium,Parade Ground,19
2025-03-23 20:14:33,DRIVE,Uppal Stadium,CBS,25
2025-03-23 20:14:33,DRIVE,Uppal Stadium,Punjagutta,32
2025-03-23 20:14:33,DRIVE,Uppal Stadium,Ameerpet,38
2025-03-23 20:14:33,DRIVE,Uppal Stadium,Khairatabad,28
2025-03-23 20:14:33,DRIVE,Uppal Stadium,Ghatkesar ORR Toll,31
2025-03-23 20:14:33,DRIVE,Uppal Stadium,LB Nagar,21
2025-03-23 20:14:33,DRIVE,Uppal Stadium,Nanakramguda,64
2025-03-23 20:14:33,DRIVE,Uppal Stadium,Nallagandla,72
